site,tortid,sex,status,year,quarter,date,cohab_count,logistic_count,temperature,rainfall,local_tort_density,local_burrow_density,survey_rate
BSV,211,F,R,1999,1,1999-12-07,0,0,48.0,0.0,0,1,0.21818181818181817
BSV,211,F,R,1997,2,1997-05-19,0,0,81.5,0.0,0,3,0.21142857142857144
BSV,211,F,R,1998,2,1998-04-16,0,0,61.0,0.8,0,1,0.35714285714285715
BSV,211,F,R,1997,2,1997-06-23,0,0,84.2,0.0,0,2,0.22285714285714286
BSV,211,F,R,1998,2,1998-05-01,0,0,69.8,0.19,0,5,0.21428571428571427
BSV,211,F,C,1996,3,1996-09-02,0,0,80.4,0.0,0,2,0.09333333333333334
BSV,211,F,R,1998,3,1998-07-13,0,0,89.6,2.09,0,5,0.42857142857142855
BSV,211,F,R,1997,3,1997-09-01,0,0,81.5,1.18,0,4,0.17142857142857143
BSV,211,F,R,1999,2,1999-06-01,0,0,84.0,0.22,0,5,0.36363636363636365
BSV,211,F,R,1999,2,1999-03-26,0,0,61.0,0.0,0,2,0.01818181818181818
BSV,211,F,C,1996,2,1996-06-05,0,0,86.5,0.0,0,2,0.13333333333333333
BSV,218,J,R,1998,2,1998-04-20,0,0,61.0,0.8,1,3,0.3253968253968254
BSV,218,J,R,1998,1,1999-02-26,0,0,52.5,0.11,0,2,0.4
BSV,218,J,R,1997,1,1997-11-24,0,0,55.0,0.21,0,2,0.19428571428571428
BSV,218,J,R,1997,1,1998-01-20,0,0,46.9,0.18,0,3,0.15079365079365079
BSV,218,J,R,1998,3,1998-08-24,0,0,90.0,0.03,0,4,0.18253968253968253
BSV,218,J,R,1998,2,1998-03-16,0,0,56.8,0.63,0,3,0.3968253968253968
BSV,218,J,R,1998,1,1998-11-02,0,0,52.7,0.07,0,2,0.46825396825396826
BSV,218,J,R,1997,1,1997-11-04,0,0,55.0,0.21,0,2,0.14285714285714285
BSV,218,J,R,1998,1,1999-01-13,0,0,49.5,0.07,0,4,0.3181818181818182
BSV,218,J,R,1998,2,1998-03-13,0,0,56.8,0.63,0,3,0.09523809523809523
BSV,218,J,R,1999,2,1999-03-18,0,0,61.0,0.0,0,4,0.5181818181818182
BSV,218,J,R,1997,3,1997-10-06,0,0,66.0,0.0,0,3,0.04
BSV,218,J,R,1998,3,1998-07-08,0,0,89.6,2.09,0,4,0.42063492063492064
BSV,218,J,R,1999,2,1999-04-26,0,0,61.3,1.42,0,5,0.42727272727272725
BSV,218,J,R,1998,2,1998-04-13,0,0,61.0,0.8,0,3,0.3412698412698413
BSV,218,J,R,1997,1,1997-11-17,0,0,55.0,0.21,0,2,0.3485714285714286
BSV,218,J,R,1998,2,1998-03-05,0,0,56.8,0.63,0,3,0.3253968253968254
BSV,218,J,R,1999,2,1999-06-01,0,0,84.0,0.22,0,7,0.36363636363636365
BSV,218,J,R,1998,3,1998-10-22,0,0,65.3,0.08,0,2,0.21428571428571427
BSV,218,J,R,1998,3,1998-08-17,0,0,90.0,0.03,0,2,0.48412698412698413
BSV,218,J,R,1998,3,1998-09-08,0,0,80.1,1.42,0,4,0.35714285714285715
BSV,218,J,R,1997,3,1997-08-27,0,0,89.2,0.13,0,3,0.12
BSV,218,J,R,1998,2,1998-03-25,0,0,56.8,0.63,0,3,0.12698412698412698
BSV,218,J,R,1998,2,1998-06-15,0,0,79.5,0.0,0,4,0.40476190476190477
BSV,218,J,R,1999,2,1999-03-01,0,0,61.0,0.0,0,4,0.2636363636363636
BSV,218,J,R,1997,1,1997-11-10,0,0,55.0,0.21,0,2,0.19428571428571428
BSV,218,J,R,1999,2,1999-03-08,0,0,61.0,0.0,0,4,0.6727272727272727
BSV,218,J,R,1998,3,1998-07-21,0,0,89.6,2.09,0,4,0.4444444444444444
BSV,218,J,R,1999,2,1999-06-24,0,0,84.0,0.22,0,4,0.1
BSV,218,J,R,1997,3,1997-08-12,0,0,89.2,0.13,0,3,0.12571428571428572
BSV,218,J,R,1998,2,1998-06-23,0,0,79.5,0.0,0,4,0.36507936507936506
BSV,218,J,R,1998,3,1998-09-22,0,0,80.1,1.42,0,4,0.25396825396825395
BSV,218,J,R,1998,1,1999-02-02,0,0,52.5,0.11,0,4,0.5909090909090909
BSV,218,J,R,1998,2,1998-04-06,0,0,61.0,0.8,0,3,0.3492063492063492
BSV,218,J,R,1998,2,1998-06-09,0,0,79.5,0.0,0,4,0.3888888888888889
BSV,218,J,R,1999,2,1999-06-21,0,0,84.0,0.22,0,4,0.37272727272727274
BSV,218,J,R,1997,1,1998-02-02,0,0,49.3,2.67,0,3,0.4126984126984127
BSV,218,J,R,1998,3,1998-08-05,0,0,90.0,0.03,0,4,0.46825396825396826
BSV,218,J,R,1999,2,1999-04-19,0,0,61.3,1.42,0,5,0.37272727272727274
BSV,218,J,R,1998,3,1998-09-01,0,0,80.1,1.42,0,2,0.4365079365079365
BSV,218,J,R,1997,1,1997-12-16,0,0,45.1,0.15,0,2,0.04
BSV,218,J,R,1998,3,1998-10-27,0,0,65.3,0.08,0,2,0.19047619047619047
BSV,218,J,C,1996,3,1996-08-05,0,0,91.9,0.05,0,2,0.12
BSV,218,J,R,1998,1,1998-11-16,0,0,52.7,0.07,0,2,0.7936507936507936
BSV,218,J,R,1998,3,1998-10-14,0,0,65.3,0.08,0,2,0.36507936507936506
BSV,218,J,R,1997,3,1997-08-05,0,0,89.2,0.13,0,3,0.06285714285714286
BSV,218,J,R,1999,2,1999-06-15,0,0,84.0,0.22,0,4,0.37272727272727274
BSV,218,J,R,1998,2,1998-06-29,0,0,79.5,0.0,0,4,0.3888888888888889
BSV,218,J,R,1998,1,1998-11-09,0,0,52.7,0.07,0,2,0.626984126984127
BSV,218,J,R,1997,3,1997-10-28,1,1,66.0,0.0,1,3,0.08571428571428572
BSV,218,J,R,1997,3,1997-08-20,0,0,89.2,0.13,0,3,0.17142857142857143
BSV,218,J,R,1998,2,1998-04-16,0,0,61.0,0.8,0,3,0.35714285714285715
BSV,218,J,R,1998,2,1998-03-30,0,0,56.8,0.63,0,3,0.42063492063492064
BSV,218,J,R,1998,3,1998-10-06,0,0,65.3,0.08,0,4,0.23809523809523808
BSV,218,J,R,1997,1,1998-02-27,0,0,49.3,2.67,0,3,0.2777777777777778
BSV,219,J,R,1998,3,1998-08-26,0,0,90.0,0.03,0,4,0.24603174603174602
BSV,219,J,R,1998,2,1998-03-09,0,0,56.8,0.63,0,5,0.2222222222222222
BSV,219,J,R,1999,2,1999-04-12,0,0,61.3,1.42,0,2,0.509090909090909
BSV,219,J,R,1999,2,1999-03-01,0,0,61.0,0.0,0,2,0.2636363636363636
BSV,219,J,R,1998,1,1998-11-02,0,0,52.7,0.07,0,4,0.46825396825396826
BSV,219,J,R,1998,1,1999-01-13,0,0,49.5,0.07,0,2,0.3181818181818182
BSV,219,J,C,1997,2,1997-03-03,0,0,63.0,0.0,0,4,0.045714285714285714
BSV,219,J,R,1999,2,1999-06-16,0,0,84.0,0.22,0,2,0.34545454545454546
BSV,219,J,C,1997,2,1997-04-07,0,0,65.3,0.14,0,4,0.11428571428571428
BSV,219,J,R,1998,3,1998-07-08,0,0,89.6,2.09,0,5,0.42063492063492064
BSV,219,J,C,1996,3,1996-08-20,0,0,91.9,0.05,0,2,0.17333333333333334
BSV,219,J,C,1996,3,1996-09-20,0,0,80.4,0.0,0,2,0.08
BSV,219,J,R,1999,2,1999-03-22,0,0,61.0,0.0,0,2,0.8
BSV,219,J,R,1998,2,1998-04-13,0,0,61.0,0.8,0,4,0.3412698412698413
BSV,219,J,R,1997,1,1997-11-17,0,0,55.0,0.21,0,3,0.3485714285714286
BSV,219,J,R,1998,2,1998-03-05,0,0,56.8,0.63,0,5,0.3253968253968254
BSV,219,J,C,1996,3,1996-08-16,0,0,91.9,0.05,0,2,0.08
BSV,219,J,C,1997,2,1997-03-25,0,0,63.0,0.0,0,4,0.10285714285714286
BSV,219,J,R,1998,3,1998-10-22,0,0,65.3,0.08,1,2,0.21428571428571427
BSV,219,J,R,1998,3,1998-10-27,0,0,65.3,0.08,0,4,0.19047619047619047
BSV,219,J,R,1998,3,1998-08-31,0,0,90.0,0.03,0,4,0.4126984126984127
BSV,219,J,R,1998,2,1998-06-15,0,0,79.5,0.0,0,4,0.40476190476190477
BSV,219,J,R,1997,1,1997-11-10,0,0,55.0,0.21,0,3,0.19428571428571428
BSV,219,J,C,1996,3,1996-07-15,0,0,93.9,2.29,0,2,0.14666666666666667
BSV,219,J,R,1998,2,1998-06-23,0,0,79.5,0.0,0,4,0.36507936507936506
BSV,219,J,R,1998,1,1998-11-16,0,0,52.7,0.07,0,4,0.7936507936507936
BSV,219,J,R,1998,1,1999-02-02,0,0,52.5,0.11,0,2,0.5909090909090909
BSV,219,J,C,1996,1,1996-11-10,0,0,56.8,1.0,0,2,0.08
BSV,219,J,R,1998,3,1998-09-22,0,0,80.1,1.42,0,3,0.25396825396825395
BSV,219,J,R,1998,3,1998-10-14,0,0,65.3,0.08,1,7,0.36507936507936506
BSV,219,J,C,1996,3,1996-10-27,0,0,66.9,0.44,0,2,0.14666666666666667
BSV,219,J,C,1996,1,1997-01-02,0,0,49.1,0.74,0,4,0.05142857142857143
BSV,219,J,R,1998,2,1998-06-29,0,0,79.5,0.0,0,3,0.3888888888888889
BSV,219,J,R,1998,1,1998-11-09,0,0,52.7,0.07,0,4,0.626984126984127
BSV,219,J,R,1997,3,1997-10-28,1,1,66.0,0.0,1,3,0.08571428571428572
BSV,219,J,R,1998,3,1998-08-11,0,0,90.0,0.03,0,4,0.3333333333333333
BSV,219,J,C,1996,3,1996-09-29,0,0,80.4,0.0,0,2,0.10666666666666667
BSV,219,J,R,1997,3,1997-08-30,0,0,89.2,0.13,0,2,0.06857142857142857
BSV,219,J,R,1997,1,1998-02-05,0,0,49.3,2.67,0,5,0.1984126984126984
BSV,219,J,C,1996,1,1997-02-07,0,0,52.7,0.19,0,4,0.022857142857142857
BSV,133,F,T,1997,1,1998-02-18,0,0,49.3,2.67,0,2,0.16666666666666666
BSV,133,F,E,1998,1,1999-02-26,0,0,52.5,0.11,0,3,0.4
BSV,133,F,T,1998,2,1998-03-09,0,0,56.8,0.63,0,2,0.2222222222222222
BSV,133,F,E,1998,3,1998-08-24,0,0,90.0,0.03,0,2,0.18253968253968253
BSV,133,F,T,1998,2,1998-03-16,0,0,56.8,0.63,0,2,0.3968253968253968
BSV,133,F,E,1998,3,1998-07-14,0,0,89.6,2.09,0,2,0.24603174603174602
BSV,133,F,E,1998,1,1999-01-22,0,0,49.5,0.07,0,3,0.3090909090909091
BSV,133,F,E,1999,2,1999-06-22,0,0,84.0,0.22,0,1,0.21818181818181817
BSV,133,F,E,1998,1,1999-02-05,0,0,52.5,0.11,0,3,0.33636363636363636
BSV,133,F,T,1998,2,1998-03-03,0,0,56.8,0.63,0,2,0.031746031746031744
BSV,133,F,E,1998,3,1998-10-13,0,0,65.3,0.08,0,2,0.4523809523809524
BSV,133,F,E,1998,3,1998-09-21,0,0,80.1,1.42,0,2,0.5555555555555556
BSV,133,F,T,1997,1,1998-02-09,0,0,49.3,2.67,0,2,0.1111111111111111
BSV,133,F,E,1999,2,1999-03-22,0,0,61.0,0.0,0,3,0.8
BSV,133,F,E,1998,1,1998-11-10,0,0,52.7,0.07,0,2,0.23015873015873015
BSV,133,F,T,1997,1,1998-02-11,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,133,F,T,1997,1,1998-01-29,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,133,F,E,1999,3,1999-08-09,0,0,90.1,0.02,0,3,0.43636363636363634
BSV,133,F,E,1998,3,1998-10-05,0,0,65.3,0.08,0,2,0.24603174603174602
BSV,133,F,E,1998,3,1998-07-31,0,0,89.6,2.09,0,2,0.03968253968253968
BSV,133,F,T,1997,1,1998-01-27,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,133,F,E,1999,3,1999-08-03,0,0,90.1,0.02,0,3,0.2909090909090909
BSV,133,F,E,1999,3,1999-08-30,0,0,90.1,0.02,0,3,0.3090909090909091
BSV,133,F,T,1997,1,1998-02-06,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,133,F,E,1998,3,1998-07-28,0,0,89.6,2.09,0,1,0.2619047619047619
BSV,133,F,E,1998,3,1998-08-07,0,0,90.0,0.03,0,2,0.07142857142857142
BSV,133,F,T,1998,2,1998-03-17,0,0,56.8,0.63,0,2,0.15079365079365079
BSV,133,F,T,1998,2,1998-03-12,0,0,56.8,0.63,0,2,0.10317460317460317
BSV,133,F,E,1998,1,1998-11-03,0,0,52.7,0.07,0,2,0.3412698412698413
BSV,133,F,T,1997,1,1998-02-27,0,0,49.3,2.67,0,2,0.2777777777777778
BSV,133,F,T,1997,1,1998-02-12,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,133,F,E,1998,3,1998-10-27,0,0,65.3,0.08,0,2,0.19047619047619047
BSV,133,F,E,1999,3,1999-09-08,0,0,82.4,0.26,0,3,0.24545454545454545
BSV,133,F,E,1998,2,1998-04-13,0,0,61.0,0.8,0,1,0.3412698412698413
BSV,133,F,E,1998,1,1998-11-16,0,0,52.7,0.07,0,2,0.7936507936507936
BSV,133,F,E,1999,3,1999-07-31,0,0,91.0,0.53,0,3,0.00909090909090909
BSV,133,F,E,1998,3,1998-07-07,0,0,89.6,2.09,0,2,0.4444444444444444
BSV,133,F,E,1999,2,1999-06-29,0,0,84.0,0.22,0,1,0.2636363636363636
BSV,133,F,E,1998,3,1998-10-23,0,0,65.3,0.08,0,2,0.0873015873015873
BSV,133,F,T,1997,1,1998-01-28,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,133,F,E,1998,3,1998-09-18,0,0,80.1,1.42,0,2,0.0873015873015873
BSV,133,F,T,1997,1,1998-01-30,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,133,F,E,1998,3,1998-09-28,0,0,80.1,1.42,0,2,0.373015873015873
BSV,133,F,E,1998,3,1998-10-19,0,0,65.3,0.08,0,2,0.5873015873015873
BSV,133,F,E,1999,3,1999-08-17,0,0,90.1,0.02,0,3,0.509090909090909
BSV,133,F,T,1997,1,1998-02-05,0,0,49.3,2.67,0,2,0.1984126984126984
BSV,133,F,E,1998,3,1998-08-28,0,0,90.0,0.03,0,2,0.10317460317460317
BSV,132,M,T,1997,1,1998-02-18,0,0,49.3,2.67,0,1,0.16666666666666666
BSV,132,M,E,1998,1,1999-02-26,0,0,52.5,0.11,0,1,0.4
BSV,132,M,E,1999,2,1999-06-10,0,0,84.0,0.22,0,1,0.06363636363636363
BSV,132,M,E,1998,3,1998-07-14,0,0,89.6,2.09,0,2,0.24603174603174602
BSV,132,M,E,1998,1,1999-01-22,0,0,49.5,0.07,0,1,0.3090909090909091
BSV,132,M,E,1999,2,1999-04-16,0,0,61.3,1.42,0,2,0.18181818181818182
BSV,132,M,E,1998,1,1999-02-05,0,0,52.5,0.11,0,1,0.33636363636363636
BSV,132,M,E,1999,2,1999-06-16,0,0,84.0,0.22,0,1,0.34545454545454546
BSV,132,M,T,1997,1,1998-02-09,0,0,49.3,2.67,0,1,0.1111111111111111
BSV,132,M,E,1999,2,1999-03-22,0,0,61.0,0.0,0,1,0.8
BSV,132,M,E,1998,1,1998-11-10,0,0,52.7,0.07,0,2,0.23015873015873015
BSV,132,M,T,1997,1,1998-02-11,0,0,49.3,2.67,0,1,0.10317460317460317
BSV,132,M,E,1998,3,1998-08-14,0,0,90.0,0.03,0,1,0.047619047619047616
BSV,132,M,E,1998,3,1998-08-10,0,0,90.0,0.03,0,1,0.5
BSV,132,M,T,1997,1,1998-01-29,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,132,M,E,1999,3,1999-08-09,0,0,90.1,0.02,0,2,0.43636363636363634
BSV,132,M,E,1998,3,1998-10-16,0,0,65.3,0.08,0,1,0.031746031746031744
BSV,132,M,T,1998,2,1998-03-10,0,0,56.8,0.63,0,1,0.46825396825396826
BSV,132,M,E,1999,2,1999-04-09,0,0,61.3,1.42,0,2,0.03636363636363636
BSV,132,M,T,1997,1,1998-01-27,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,132,M,T,1997,1,1998-02-06,0,0,49.3,2.67,0,1,0.10317460317460317
BSV,132,M,E,1998,2,1998-06-23,0,0,79.5,0.0,0,2,0.36507936507936506
BSV,132,M,E,1998,3,1998-08-07,0,0,90.0,0.03,0,2,0.07142857142857142
BSV,132,M,T,1998,2,1998-03-17,0,0,56.8,0.63,0,1,0.15079365079365079
BSV,132,M,T,1998,2,1998-03-12,0,0,56.8,0.63,0,1,0.10317460317460317
BSV,132,M,E,1998,1,1998-11-03,0,0,52.7,0.07,0,1,0.3412698412698413
BSV,132,M,T,1997,1,1998-02-02,0,0,49.3,2.67,0,1,0.4126984126984127
BSV,132,M,T,1997,1,1998-02-27,0,0,49.3,2.67,0,1,0.2777777777777778
BSV,132,M,T,1997,1,1998-02-12,0,0,49.3,2.67,0,1,0.10317460317460317
BSV,132,M,E,1998,3,1998-10-27,0,0,65.3,0.08,0,1,0.19047619047619047
BSV,132,M,E,1998,1,1998-11-16,0,0,52.7,0.07,0,2,0.7936507936507936
BSV,132,M,T,1998,2,1998-03-04,0,0,56.8,0.63,0,1,0.047619047619047616
BSV,132,M,E,1999,3,1999-08-23,0,0,90.1,0.02,0,2,0.4090909090909091
BSV,132,M,E,1999,2,1999-06-22,0,0,84.0,0.22,0,1,0.21818181818181817
BSV,132,M,E,1998,3,1998-10-23,0,0,65.3,0.08,0,1,0.0873015873015873
BSV,132,M,T,1997,1,1998-01-28,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,132,M,E,1998,3,1998-09-18,0,0,80.1,1.42,0,2,0.0873015873015873
BSV,132,M,E,1998,2,1998-06-30,0,0,79.5,0.0,0,2,0.23015873015873015
BSV,132,M,T,1997,1,1998-01-30,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,132,M,E,1998,3,1998-10-19,0,0,65.3,0.08,0,1,0.5873015873015873
BSV,132,M,E,1998,2,1998-06-16,0,0,79.5,0.0,0,2,0.24603174603174602
BSV,132,M,T,1997,1,1998-02-05,0,0,49.3,2.67,0,1,0.1984126984126984
BSV,132,M,E,1999,2,1999-06-29,0,0,84.0,0.22,0,1,0.2636363636363636
BSV,131,M,T,1997,1,1998-02-18,0,0,49.3,2.67,1,2,0.16666666666666666
BSV,131,M,E,1998,1,1999-02-26,0,0,52.5,0.11,0,1,0.4
BSV,131,M,E,1998,3,1998-08-24,0,0,90.0,0.03,0,2,0.18253968253968253
BSV,131,M,T,1998,2,1998-03-16,0,0,56.8,0.63,1,2,0.3968253968253968
BSV,131,M,E,1998,3,1998-09-04,0,0,80.1,1.42,0,1,0.031746031746031744
BSV,131,M,E,1998,1,1999-01-22,0,0,49.5,0.07,0,1,0.3090909090909091
BSV,131,M,E,1999,2,1999-04-16,0,0,61.3,1.42,0,1,0.18181818181818182
BSV,131,M,E,1998,3,1998-10-13,0,0,65.3,0.08,0,1,0.4523809523809524
BSV,131,M,T,1997,1,1998-02-09,0,0,49.3,2.67,1,2,0.1111111111111111
BSV,131,M,E,1999,2,1999-03-22,0,0,61.0,0.0,0,1,0.8
BSV,131,M,E,1998,1,1998-11-17,0,0,52.7,0.07,0,1,0.031746031746031744
BSV,131,M,T,1997,1,1998-02-11,0,0,49.3,2.67,1,2,0.10317460317460317
BSV,131,M,E,1999,2,1999-05-18,0,0,75.6,0.0,0,1,0.22727272727272727
BSV,131,M,E,1999,2,1999-06-01,0,0,84.0,0.22,0,1,0.36363636363636365
BSV,131,M,E,1998,3,1998-08-10,0,0,90.0,0.03,0,2,0.5
BSV,131,M,E,1999,2,1999-03-08,0,0,61.0,0.0,0,1,0.6727272727272727
BSV,131,M,T,1998,2,1998-03-10,0,0,56.8,0.63,1,2,0.46825396825396826
BSV,131,M,E,1999,2,1999-04-09,0,0,61.3,1.42,0,1,0.03636363636363636
BSV,131,M,T,1997,1,1998-01-27,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,131,M,E,1998,3,1998-07-14,0,0,89.6,2.09,0,2,0.24603174603174602
BSV,131,M,T,1997,1,1998-02-06,0,0,49.3,2.67,1,2,0.10317460317460317
BSV,131,M,E,1998,2,1998-06-23,0,0,79.5,0.0,0,3,0.36507936507936506
BSV,131,M,E,1998,1,1999-02-02,0,0,52.5,0.11,0,1,0.5909090909090909
BSV,131,M,T,1998,2,1998-03-17,0,0,56.8,0.63,1,2,0.15079365079365079
BSV,131,M,T,1998,2,1998-03-12,0,0,56.8,0.63,1,2,0.10317460317460317
BSV,131,M,E,1999,2,1999-06-21,0,0,84.0,0.22,0,1,0.37272727272727274
BSV,131,M,T,1997,1,1998-02-02,0,0,49.3,2.67,1,2,0.4126984126984127
BSV,131,M,E,1999,3,1999-08-02,0,0,90.1,0.02,0,1,0.509090909090909
BSV,131,M,E,1998,1,1998-11-03,0,0,52.7,0.07,0,1,0.3412698412698413
BSV,131,M,T,1997,1,1998-02-12,0,0,49.3,2.67,1,2,0.10317460317460317
BSV,131,M,E,1999,2,1999-04-02,0,0,61.3,1.42,0,1,0.09090909090909091
BSV,131,M,E,1998,3,1998-10-27,0,0,65.3,0.08,0,1,0.19047619047619047
BSV,131,M,E,1998,1,1998-11-16,0,0,52.7,0.07,0,1,0.7936507936507936
BSV,131,M,T,1998,2,1998-03-04,0,0,56.8,0.63,1,2,0.047619047619047616
BSV,131,M,E,1998,3,1998-07-07,0,0,89.6,2.09,0,2,0.4444444444444444
BSV,131,M,E,1999,2,1999-06-15,0,0,84.0,0.22,0,1,0.37272727272727274
BSV,131,M,T,1997,1,1998-01-28,0,0,46.9,0.18,0,1,0.10317460317460317
BSV,131,M,E,1998,1,1998-11-09,0,0,52.7,0.07,0,1,0.626984126984127
BSV,131,M,T,1997,1,1998-01-30,0,0,46.9,0.18,1,2,0.10317460317460317
BSV,131,M,E,1998,3,1998-10-19,0,0,65.3,0.08,0,1,0.5873015873015873
BSV,131,M,T,1997,1,1998-02-05,0,0,49.3,2.67,1,2,0.1984126984126984
BSV,131,M,E,1999,2,1999-06-29,0,0,84.0,0.22,0,1,0.2636363636363636
BSV,131,M,T,1997,1,1998-02-27,0,0,49.3,2.67,1,2,0.2777777777777778
BSV,130,J,T,1997,2,1997-06-05,0,0,84.2,0.0,0,2,0.26857142857142857
BSV,137,F,T,1997,1,1998-02-18,0,0,49.3,2.67,0,2,0.16666666666666666
BSV,137,F,T,1998,2,1998-03-16,0,0,56.8,0.63,0,2,0.3968253968253968
BSV,137,F,E,1998,1,1998-11-02,0,0,52.7,0.07,0,1,0.46825396825396826
BSV,137,F,E,1998,1,1999-01-22,0,0,49.5,0.07,0,2,0.3090909090909091
BSV,137,F,E,1999,2,1999-06-22,0,0,84.0,0.22,0,3,0.21818181818181817
BSV,137,F,E,1999,3,1999-07-20,0,0,91.0,0.53,0,1,0.22727272727272727
BSV,137,F,E,1998,3,1998-10-13,0,0,65.3,0.08,0,1,0.4523809523809524
BSV,137,F,E,1998,3,1998-07-08,0,0,89.6,2.09,0,2,0.42063492063492064
BSV,137,F,T,1997,1,1998-02-09,0,0,49.3,2.67,0,2,0.1111111111111111
BSV,137,F,E,1998,3,1998-10-26,0,0,65.3,0.08,0,1,0.5158730158730159
BSV,137,F,E,1998,2,1998-06-30,0,0,79.5,0.0,0,1,0.23015873015873015
BSV,137,F,E,1999,2,1999-03-22,0,0,61.0,0.0,0,2,0.8
BSV,137,F,E,1998,1,1998-11-10,0,0,52.7,0.07,0,1,0.23015873015873015
BSV,137,F,T,1997,1,1998-02-11,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,137,F,E,1999,3,1999-07-28,0,0,91.0,0.53,0,1,0.5
BSV,137,F,T,1997,1,1998-01-29,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,137,F,E,1999,3,1999-08-09,0,0,90.1,0.02,0,1,0.43636363636363634
BSV,137,F,E,1999,2,1999-03-08,0,0,61.0,0.0,0,2,0.6727272727272727
BSV,137,F,E,1999,3,1999-08-16,0,0,90.1,0.02,0,1,0.23636363636363636
BSV,137,F,T,1998,2,1998-03-10,0,0,56.8,0.63,0,2,0.46825396825396826
BSV,137,F,E,1999,2,1999-06-15,0,0,84.0,0.22,0,4,0.37272727272727274
BSV,137,F,E,1998,1,1999-02-25,0,0,52.5,0.11,0,2,0.2818181818181818
BSV,137,F,T,1997,1,1998-01-27,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,137,F,E,1999,3,1999-08-03,0,0,90.1,0.02,0,1,0.2909090909090909
BSV,137,F,T,1997,1,1998-02-06,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,137,F,E,1998,3,1998-07-28,0,0,89.6,2.09,0,3,0.2619047619047619
BSV,137,F,E,1998,1,1999-02-02,0,0,52.5,0.11,0,2,0.5909090909090909
BSV,137,F,T,1998,2,1998-03-17,0,0,56.8,0.63,0,2,0.15079365079365079
BSV,137,F,T,1998,2,1998-03-12,0,0,56.8,0.63,0,2,0.10317460317460317
BSV,137,F,T,1997,1,1998-02-02,0,0,49.3,2.67,0,2,0.4126984126984127
BSV,137,F,T,1998,2,1998-03-23,0,0,56.8,0.63,0,2,0.19047619047619047
BSV,137,F,E,1999,2,1999-06-28,0,0,84.0,0.22,0,3,0.4
BSV,137,F,T,1997,1,1998-02-27,0,0,49.3,2.67,0,2,0.2777777777777778
BSV,137,F,T,1997,1,1998-02-12,0,0,49.3,2.67,0,2,0.10317460317460317
BSV,137,F,E,1998,1,1998-11-16,0,0,52.7,0.07,0,1,0.7936507936507936
BSV,137,F,T,1998,2,1998-03-04,0,0,56.8,0.63,0,2,0.047619047619047616
BSV,137,F,E,1998,3,1998-10-23,0,0,65.3,0.08,0,1,0.0873015873015873
BSV,137,F,T,1997,1,1998-01-28,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,137,F,E,1999,3,1999-07-07,0,0,91.0,0.53,0,1,0.23636363636363636
BSV,137,F,T,1997,1,1998-01-30,0,0,46.9,0.18,0,2,0.10317460317460317
BSV,137,F,E,1998,3,1998-09-28,0,0,80.1,1.42,0,1,0.373015873015873
BSV,137,F,E,1998,2,1998-06-16,0,0,79.5,0.0,0,1,0.24603174603174602
BSV,137,F,T,1997,1,1998-02-05,0,0,49.3,2.67,0,2,0.1984126984126984
BSV,136,F,T,1997,1,1998-02-18,0,0,49.3,2.67,1,2,0.16666666666666666
BSV,136,F,E,1998,3,1998-08-24,0,0,90.0,0.03,0,2,0.18253968253968253
BSV,136,F,T,1998,2,1998-03-16,0,0,56.8,0.63,1,2,0.3968253968253968
BSV,136,F,E,1998,3,1998-07-14,0,0,89.6,2.09,0,5,0.24603174603174602
BSV,136,F,E,1998,1,1999-01-13,4,1,49.5,0.07,4,3,0.3181818181818182
BSV,136,F,E,1999,2,1999-06-22,0,0,84.0,0.22,1,3,0.21818181818181817
BSV,136,F,E,1998,2,1998-04-30,0,0,61.0,0.8,0,1,0.20634920634920634
BSV,136,F,E,1999,2,1999-03-18,4,1,61.0,0.0,5,3,0.5181818181818182
BSV,136,F,E,1998,3,1998-07-08,0,0,89.6,2.09,0,5,0.42063492063492064
BSV,136,F,T,1997,1,1998-02-09,0,0,49.3,2.67,1,2,0.1111111111111111
BSV,136,F,E,1999,2,1999-03-22,4,1,61.0,0.0,5,3,0.8
BSV,136,F,E,1999,2,1999-06-28,0,0,84.0,0.22,1,3,0.4
BSV,136,F,T,1997,1,1998-02-11,0,0,49.3,2.67,1,2,0.10317460317460317
BSV,136,F,E,1998,3,1998-10-22,3,1,65.3,0.08,5,5,0.21428571428571427
BSV,136,F,E,1998,3,1998-08-10,0,0,90.0,0.03,0,5,0.5
BSV,136,F,T,1997,1,1998-01-29,0,0,46.9,0.18,1,2,0.10317460317460317
